RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31
9,0,California,state,,192508.72630272154,193151.3711617175,194012.1606011157,195877.93057032372,198038.6394126472,200367.7191440457,202834.93478945454,205420.67372272196,208023.8894285596,210495.01468436708,212929.50948536713,215308.5702384894,217326.0337378759,219319.68034412732,221559.7662300918,224336.85827862422,227120.67405598646,229661.2222803325,232048.590154044,234354.83098102288,236597.08709714864,238702.5806808155,240693.94507211307,242565.0455163735,244086.8924369264,245627.37919356185,247415.98713178877,249812.0581071123,252606.26650889372,255709.98645044907,259300.39209408485,263178.91283958306,267104.6954904922,270842.47704641457,274505.7857095269,278117.4031768609,281314.96783957304,284291.3840197752,287434.81342666136,291084.77922140714,295140.3333305809,298908.3075607447,302874.83216741896,307056.2595810885,311692.4602527037,316225.3401396374,320590.1535220028,324803.2589326768,329146.9163506828,334029.1087712573,339603.649138773,345998.5644210209,353355.3831036271,361558.043056945,369971.6720652408,378037.38697912847,385696.67054250283,393058.231558797,399561.1982719421,405857.59798120544,411478.82031108934,417555.05461103463,423926.324325077,431116.25508870493,438112.310421075,444602.3282727141,450793.6642668978,457060.040859736,463344.9562322901,469517.0465354151,474534.9267930992,478984.11880598444,482690.8465170322,486013.81143377797,489197.56284107914,492068.6384914582,494898.972842481,496855.1194401984,497619.2165382879,497670.1256315722,496650.8363287027,495453.1655619286,494166.87785478315,493031.4889493215,492107.9723124332,491020.09144039155,489479.83748736995,487488.2752676147,484371.52101388416,480770.0639316125,476146.1794198298,471299.5338049825,465835.49958087294,460094.22496159986,454295.7211750534,448087.32931545965,441911.87744726636,434674.53535614157,426016.7933633465,415848.711316448,405022.5534385003,394480.4914816765,383774.6763647204,373439.87990984024,363876.8234993752,355610.5643449473,347644.70668688865,340068.6506422527,332989.9103723875,327784.7245007959,323462.38107300206,319459.1155497013,315613.82162408775,312302.09924066265,309856.5875947392,307823.7112360588,306217.6020931832,305380.53645780147,306281.1824187318,308251.1017216178,310259.33418187156,311129.1741836253,312254.34319796436,313643.15137524315,315173.42719311937,315236.5404050473,314223.4609228871,312372.6117644535,310466.4011952073,308397.4932306533,306584.1765479877,305294.32004683104,304270.6910633701,303260.93201577297,301766.795732534,300186.63590636646,297832.9828415082,295932.3227318214,294296.24693500035,292506.9481173252,290390.2465060588,288115.03522100695,287008.6071697651,286293.2202160193,285935.0039898585,285408.4236544319,284847.97332934506,284503.4805082592,284780.4900182447,285905.49380289234,287513.92633526836,290069.5249723262,293541.9791901203,297974.0837746249,302801.1264418464,307927.3574070884,312712.2988855468,316928.97969906515,320523.90226746124,324796.0142223861,330682.28516751685,337811.61335934233,344993.4696644899,351846.2604850126,358561.45257644774,365180.98968249536,370731.5525985427,375229.9101939879,378476.96099893725,381113.5687534593,383522.8959186936,386512.7653654234,389740.74591666664,392369.01099133724,394062.85719682934,395566.5413916283,398094.06704073894,401295.89737885306,404862.2644993327,408110.76782113314,411052.65871420485,413587.77678047045,415711.2912471306,417759.6071711271,420014.5102610208,422287.2609325266,424007.1793836639,425103.9448472701,426015.1551232529,427135.3116164999,428038.19758914906,428862.14422740485,432046.4035338362,437501.1885249216,443671.1250925784,448256.4705908114,451223.6076412991,453869.6290373599,454845.5866010114,454587.4499387909,453148.9119837166,452858.37456933054,453928.6006012235,456546.9848308934,461488.8828367417,467983.0608627557,475006.6739893021,480748.7835935764,484995.1927060492,488640.03493557335,490401.2986303933,491903.02628794825,493472.89447470236,496925.279445062,500755.24570205685,505300.443812697,510418.3546701603,515982.55714126286,520956.01119982917,525011.9150935287,528784.6142919925,531910.661747991,534673.910905087,537643.6483029514,540977.7010021902,544639.2019543111,547239.9553007615,548744.2238428075,548197.1505563909,546501.4694754555,544679.6619356516,543726.0819776088,543227.8198034276,542980.0779562722,543547.5661729261,545384.0350744472,548113.522723069,551301.9205793851,554797.8049797945,558378.035018905,561310.463790561,563717.6130114276,566135.4651179645,568374.6122503533,568758.8695106896,567598.5879768991,567662.1247977068,571335.4312652032,579226.6248510551,589240.9860748695,600800.4238801929,612281.6097703263,621830.3211538863,630153.9406385958,637795.9588245107,647702.4267216962,659326.7235675683,671632.130520882,682506.4771436307,689677.5074568763,694202.4653777279,698155.7428594074,703718.9591394825,710741.5895627075,721023.3810752485,734541.3332263492,751010.2304945722,765830.5552376175,776829.8092878918,782501.7700793627,782574.6804045263,777506.824280539,769572.5104275233,762422.8208622247,756768.8484751001,751990.6792098108,744625.1331643434,737204.1616216028,731831.7948437511,731447.9722448676,734756.6756638029,740323.2749838945,747772.6642896538,756067.9067913856,763886.7218139126,770215.7424259597,774754.3520224057,777791.7050026464,778371.9681392312,778293.8013782458,779914.5297901282,784219.4717958616,789172.9838981397,792053.3651629143,794274.5910769709,796220.365049425,798623.3952499456,800357.9875040725,802304.9536294747,804291.7640949441,804503.5754074841,802981.5353139244,799379.665667805,796029.4592761906,792207.7363051124,788443.8637983631,785639.4400838692,783729.9579198417,783440.4899614785,784363.5031844558
54,1,Texas,state,,113093.18285484747,113151.83601497853,113180.1996792645,113327.44283569609,113421.58229177115,113526.67621974052,113590.17094925062,113793.63777964615,114063.71889017627,114357.3342819786,114694.8109390533,115066.48874248659,115282.96104648593,115242.32166630546,115012.6941935901,114878.46999687659,114922.04996594942,115058.30691702967,115217.79087551132,115360.9745999195,115509.74623764679,115663.28389147685,115774.9632969421,115862.73043648929,115893.86715126642,115979.50694380968,116200.15825820023,116584.12586257067,117036.63869380757,117541.391203714,118053.7921582721,118596.3922991471,119075.05213875866,119487.49097401316,119835.61070149463,120132.8714083876,120356.8197715102,120504.04657049004,120666.10682382346,120864.82051074815,121094.82068826914,121328.71127740224,121558.09176505008,121817.25772166635,122051.71552413334,122290.90857778232,122462.58656053868,122605.82223715594,122964.18736006094,123790.50336359837,125100.16314670794,126405.46181513743,127480.41795926647,128174.89013912225,128824.98569911333,129414.42069656351,130078.63140133883,130693.94372031816,131250.39005216214,131736.17266843133,132249.21650608914,132680.09609864722,133061.93800083865,133402.29464029314,133768.5215257347,134175.61944541152,134534.76145699748,134871.37263752182,135202.0322184223,135472.44690449466,135788.3038063611,136046.010408845,136253.9315570979,136464.5750910167,136723.58857713174,137141.0152358862,137710.28272837773,138343.6004441826,138976.73039230495,139543.34643460411,140137.53576873484,140872.0879874552,141573.65027997922,142277.06377598757,142648.31820399576,142798.93698150027,142781.40031486377,142998.18964500734,143394.35632547023,143917.17749799788,144387.0031704148,144890.1087530296,145382.43482745546,145839.2958797288,146216.12444707533,146566.83407984988,146426.76920996068,146023.5766301857,145426.09279885385,145113.90229016365,144889.73766106446,144687.00095860678,144517.96000973493,144160.26800384794,143647.2983986848,143039.43687569906,142451.67971232592,141906.6741765299,141411.61075018023,141146.03146026967,141038.50496632056,141019.42216458122,141018.11441540185,140990.49094477922,141002.03325641097,140888.26158079607,140737.19905844962,140534.28112192164,140578.90652878486,140709.16701472425,140777.40989518262,140770.25957226855,140803.31423253348,140986.85876209382,141197.99804290422,141248.83420697632,141005.3993002307,140529.16530321733,139964.1631683101,139391.82425269572,138798.3451940824,138282.6777079404,137835.5440707502,137361.65916832504,136898.30846680046,136447.58408752756,136093.0983871889,135727.82364901263,135526.90998224673,135408.2867485445,135366.8122830144,135253.12140520447,135041.53797808848,134793.76859226383,134682.71990341853,134840.0078605346,135118.75276794386,135397.2419851854,135708.86954971406,136146.27106760486,136639.61548044023,137007.41682952203,137324.69353776236,137643.87046771462,138013.23419023294,138383.22785595572,138895.16572996523,139541.9828159639,140310.96939879737,141042.13934429942,141879.48561737328,142879.61295102394,143842.5611226788,144778.77814154772,145510.14070504557,146342.70881993708,147102.00466912866,147953.75143347247,148952.58273533676,150082.7511691349,151222.39599175553,152213.09331847177,153213.96296959053,154230.19684385133,155386.18406903185,156425.7207550564,157342.78909382477,157993.1079778372,158817.4814174691,159780.36201488273,160988.66999417168,162241.57232702605,163468.9537972059,164618.53418498408,165719.83777900445,166816.07173357904,167953.51872010608,169137.58930947783,170344.21827650792,171558.9817550926,172626.40959892745,173734.08298871908,174920.9328142614,176162.110122896,177075.95696013366,177946.0004372548,178788.61908517475,179792.9519088545,180634.75914640367,181453.93567959234,182390.8032898239,183420.11712925334,184571.068969315,185677.13661403826,186764.38034263696,187736.83238825088,188775.33879676266,189925.9998728414,190965.00405162456,191899.8646255097,192619.81272120695,193382.12419098523,194157.25999271384,195084.20346354003,196107.39753603746,197246.1364987872,198378.33241167502,199405.2218208201,200603.70620515154,201727.51106687888,202903.87663771762,203804.63529655334,204829.53070370574,205748.71468834186,206650.75935051366,207337.27504436695,208116.48887130443,208981.52148308148,209843.67805353637,210609.70768907663,211281.33472685155,211852.58364506936,212362.58793673676,212852.46113632873,213367.9620496314,213986.29398264198,214662.73547830712,215566.7665906723,216633.42508634576,217792.02404028687,218960.7059966357,220091.52787625077,221196.65332248624,221998.75451193264,222288.8326828787,222468.25287932123,223150.74838940645,224622.38692157308,226838.0409170665,229334.74750153502,232173.86463707892,234921.01586759408,237806.2105659802,240882.26045002078,244357.9876335058,248206.12841596841,252595.4574984559,257289.133915612,261592.90893284525,264875.908119664,267273.1479038831,269766.21585253096,273000.2933357558,276719.1487505249,281611.4290424573,287087.6119205212,293284.9080147035,299293.89496606507,304806.4513253388,309612.2972298131,312535.3549218732,313458.75967317465,312784.6397866726,311807.27186979324,310766.39221025776,309431.6216481984,307682.66135543404,306028.9167749085,304927.49214814446,304545.8639349351,304860.75095685525,305698.8020929468,306454.1193927582,307037.62388672424,307061.9824923778,306817.6507844559,306319.9463587915,305720.25463410374,305532.7847709943,305814.3374159206,306711.70206223516,307597.4228379472,307949.3818181302,307734.32049962616,307189.39722867,306792.8043538117,306551.83931542403,306307.37704505736,305959.2588982293,305708.7978799792,305552.4853713519,305382.4141925929,304656.2268859895,303592.8699376411,302337.10320078704,301151.4286066773,300099.6764215173,299276.8658254566,298772.3330750647,298410.20001838054
14,2,Florida,state,,114316.07259519624,114571.68687966786,114876.71036918467,115488.10456516732,116142.20486846722,116804.12081082333,117470.73833981527,118148.9170105122,118856.01609860525,119584.61320234377,120341.13736048107,121117.62551601096,121826.63389565588,122528.99478435882,123256.0176867186,124106.39028448467,125028.38911049778,125991.30654678047,127020.8738561462,128109.47006301454,129231.15280043326,130356.04615013866,131439.710762392,132505.24509686805,133467.99596456127,134354.22195679162,135222.36825827582,136197.3240098272,137266.76619637327,138385.40649763984,139520.7738388166,140732.394848943,141927.2531936003,143126.99478639234,144266.1716956324,145491.7879192391,146695.6788257334,147933.59733757758,149204.4328630912,150616.58971753853,152105.12870266498,153591.68701838676,155074.36610014818,156606.66080251045,158201.4458328253,159826.76235329782,161424.7302745224,162965.5409974861,164434.43879443375,165888.4580285023,167475.51845961387,169297.9593067719,171432.489080906,173863.98262120396,176573.34118180964,179565.2539292042,182596.38831358645,185502.5708813786,188224.0184597551,190990.87387974374,193832.61845223862,196862.16744471656,200258.8226667672,204264.1520056943,208725.76436751077,213586.56180806932,218794.57688049052,224202.04602848834,229502.4109541749,234399.255027937,238969.16914880575,243291.66412703486,247270.06517470512,250948.06564334765,254723.18592569962,258912.7329529971,262929.640517822,266283.5241074702,268561.62471854856,270041.61978624394,270632.07465477317,270594.2600256238,270137.009110762,269296.0622441278,268252.7678880763,267173.64678877825,265993.58777512814,264676.5278013552,262945.8822719645,260695.92466956342,257887.95599406384,254724.45681993305,251482.48636104024,248126.19943553302,244653.96357977577,241102.32326299042,237329.55367974183,233610.50653267672,229663.61932313652,225817.21663317495,221640.93624720795,217575.534317075,213400.17364333218,209080.80354234602,204717.1917590419,200306.14852092788,195934.86413504145,191721.90658666263,187743.25435810498,184235.24973650055,180958.91323490418,177681.2198132812,174516.0600826063,171492.6853849646,168954.14828742863,166628.1677170845,164498.03524278887,162696.83080328556,161529.54326897048,160686.80874638303,160046.14696807048,159484.7413885404,159115.06160757833,158785.51249154727,158338.43145903328,157648.75268110124,156660.5531420368,155408.13649146224,154011.47860169582,152565.86175456687,151078.75630840717,149642.48214500546,148195.8210368894,146825.9807201373,145433.57057121562,144075.88314689093,142718.71196207972,141494.59095508244,140371.92281455384,139483.32243527757,138804.67020733745,138395.82479813587,138157.47439377254,138025.3775851311,138009.5943082299,138115.52239528912,138303.17260067232,138670.40874735222,139109.6901477821,139708.22649413827,140302.58430989852,140844.54951013153,141423.38130662497,142145.25607685524,143192.76555973178,144609.48090999402,146225.89786437535,147875.45211669462,149570.15173840823,151343.58079869128,153373.2266744162,155383.36257139838,157330.66624603388,159184.99587803616,160956.04092886075,162824.05940178732,164488.3132221334,166213.7933132765,167849.0230365472,169572.77121710608,171161.8908668277,172542.48155033166,173893.58937677214,174991.72584343163,176130.84742845202,177106.65037120227,178142.7762847799,179024.4262785505,180122.43178000744,181430.32070598603,182858.66757638284,184123.4120761841,185240.3252470789,186378.23962672078,187689.32563466587,189043.99351095615,190582.8149874943,192174.7369175134,193917.0935865453,195717.59167288442,197463.88376849037,199080.820111654,200600.97949797614,202047.28611923268,203349.81888143672,204723.48963685136,206123.1979739314,207641.287387131,209005.4332596376,210398.81732892888,211961.7625194824,213665.32709258885,215219.7128490538,216536.5564781795,217722.02831052803,219048.30762331898,220583.12334784525,222219.72703338138,223678.74711456834,225151.92819025702,226516.44946192007,228020.11306982985,229503.85310986158,231104.65741227832,232754.6940162886,234465.67206560168,236010.4144904476,237359.99448252213,238690.55301745413,240008.01356951808,241386.03244993274,242578.89107332283,244050.02910192465,245494.92921026936,246943.38468392004,248158.73182413462,249418.0088664779,250764.38437976222,251965.0152548476,253077.1097857786,253868.95209215523,254478.353047571,254823.88914362527,255281.03826023833,255856.86345107332,256633.3898113001,257406.55799230898,258412.55404519427,259764.2821848706,261420.051578786,263406.50214403006,265305.1756829084,266997.1692527878,268074.1339643692,268411.20155884715,268614.54903456534,269295.0512061196,271063.45330025296,273867.973285387,277160.6368156303,280989.30338824773,284796.65661212226,288822.605287283,292890.26835980685,297188.2031219437,301829.4400875066,307344.1557633443,314001.23293940636,320743.95759430394,326633.0898199991,331337.47306868667,335961.9927492752,341181.61067280266,346849.8545157553,354090.27240265853,362592.58037399274,372664.6248707164,383121.95606962795,393045.2127508905,401728.7087502449,407539.64554065844,410340.2754415436,410441.1249241861,409650.4243821423,408591.68992975354,407451.1857743459,405886.3867274481,404650.9464073296,404218.2048671567,404695.3904264928,405801.2983070459,407549.53175975336,409391.07281436067,411202.278909402,412489.61174831615,413700.38973142643,414816.6543051384,415910.0909522182,416792.190276002,417729.43569778296,418779.18165254354,419706.26278372953,420056.0596643646,419460.7708283069,418592.1442206607,417753.01035213814,417076.66703199875,416281.80042553163,415269.47078336676,414326.69975989335,413517.590677013,412501.99480402074,410838.73412472126,408684.00926288427,406230.2505934839,403648.204152707,400903.10087871365,398445.94939885713,396739.4963621264,395690.9252391844
43,3,New York,state,,140072.44734365458,140541.26853304167,140997.61160946626,141986.21246989752,143014.97920205005,144131.0353108583,145116.27492389022,145977.6992984922,146732.0956017738,147546.0671643214,148541.9407276225,149641.6650899834,150689.25449342348,151538.67442113525,152288.59636604763,153079.9490926389,153980.2910859515,154990.58118248152,156067.29624095347,157197.50247397844,158308.82122430424,159479.07977620154,160706.45710345227,162008.37401120388,163271.6233802595,164424.94854420805,165412.5147308032,166411.73255634803,167476.48970199967,168702.56383435702,170020.1561432389,171475.36247673014,172969.94351622523,174460.32853135912,175927.5198847788,177456.5082442354,178941.02055694707,180353.9428646135,181817.72377288606,183255.56615633436,184721.48102002768,186175.4567127435,187691.16184919796,189468.52813299125,191452.5306567161,193521.5141530518,195311.59896819355,196905.12247171914,198436.3234407038,199879.78228131085,201069.50672701342,202266.56784750463,203688.07764648076,205466.7513651698,207456.37099310753,209505.03046308857,211616.8974209707,213666.3904502047,215731.7462169229,217709.63086904827,219600.61165966568,221438.55387592968,223094.23317095175,224838.24711678634,226690.12617073217,228639.99362714114,230689.19816215584,232835.1747673553,235088.6977459529,237369.67569225762,239430.38215530524,241454.09816627775,243209.76040829453,244798.3886294175,246166.80338680863,247392.5777671947,248552.04814424695,249718.51796670284,250821.2077648407,251833.3111855054,252522.12326897695,253064.61574079702,253412.49426796273,253731.2238848145,253984.2833716406,254179.93422771254,254407.73142841566,254468.84427243576,254626.09507800158,254698.4553574106,254804.59507033703,254935.71841213724,254968.45424085367,255157.89993316415,255339.00549819972,255438.36197856077,255498.87620273526,255370.99619845886,255262.14207761522,254966.28824598654,254503.79915722553,253819.0557121048,252908.35854930838,251887.73043306448,250733.445167615,249334.5311449866,247800.28720953804,246350.03941412907,245032.70486881444,243943.354081966,242987.73474903405,242218.7521496263,241486.2406444878,240705.9497907889,239898.61878424408,239045.40433890093,238327.38247000834,237776.57053740078,237428.27565381318,237213.8790867425,237037.40455588794,237039.35283215833,237151.58418982118,237578.44271325503,238040.5500176414,238575.14227161897,238865.31123278305,238705.56957894142,238122.17239535085,237150.23049841964,236193.67105585244,235268.34248437782,234638.79234071902,234139.07710453283,233778.50990530415,233308.2085176476,232824.21678722274,232144.8257206848,231487.4181487493,230830.96307835577,230226.5772399945,229630.30993552125,228996.97299942977,228462.77655605017,228001.0762845826,227854.56104205482,228059.84737732704,228429.6464624102,228735.90608097296,228861.10689069945,228848.17003842603,228631.45644814163,228539.81291970695,228407.31007009852,228432.08838390245,228507.6208591695,228991.2964975622,229743.65995070685,230514.45367731617,231224.8004946826,231930.9833250656,232844.97243915778,233656.90374462793,234383.2631299468,234865.35126450472,235429.48454886934,235902.0386399889,236335.38116680682,236805.3063267346,237400.23531155195,238253.7346757487,239180.90689199706,240223.37966530715,240902.91908323052,241380.9402188228,241648.58705341545,242070.01814914506,242356.1259854609,242793.2774375619,243253.94291820933,243755.57157931384,244186.92347008022,244503.9020508832,244925.31976192258,245535.1353604962,246231.86911973474,247073.46035492723,248133.3730093271,249553.15068149826,251103.76883787662,252372.44685269255,253396.68702116396,254202.1970833935,254899.21133575193,255229.12505989047,255730.0623825922,256417.2763832333,257506.6029589742,258337.14676033775,258932.05038010437,259407.17502261058,260129.9610342312,261242.76529276068,262771.07036571606,264197.0732849276,265391.06976173515,266293.61807152274,267572.9468703232,268906.87227963255,270210.5826177824,271326.195609093,272525.62712142407,273768.4409534273,275029.7603482887,276012.6129996137,276755.3858297558,277200.9867995715,277399.1704095061,278169.26668703556,279312.928528593,281206.0134753393,283058.1280799127,285282.48194666527,287390.7523079787,289223.6231069052,290354.20189285226,291219.3176705853,291926.92329395254,293118.71207906265,294666.17700862914,296555.2620066058,298177.36386206513,299289.3110922424,300427.46821156377,301565.4492586295,302893.1725136284,303828.96968454897,304837.98499441595,306115.3863936101,307637.6726200693,309380.9211963145,311022.98510133993,312662.4225664392,314134.18878563185,315248.161294125,315977.61967798305,316720.4352167624,318142.45820417214,320997.8453671091,324940.19045629987,329832.2489983626,335050.75924259186,339991.8646839468,345005.5878015284,349666.72635038197,354301.4411810835,359135.49199000496,364245.91406743444,368702.7228334549,371665.4791906735,373188.07747817814,374708.0619118589,376810.117382212,379408.4703540558,382911.09229471924,387079.9147417133,392350.6822669765,397972.8286528367,403548.9841815753,409035.05542352033,413007.7840645661,414880.88819382427,414477.2503768755,413509.4967904119,412586.8266070294,411742.90692254435,411087.113697855,410950.9959975419,412159.3899688874,414660.32921431755,417860.28408848355,421318.0931603086,424683.24109452637,427994.0168911727,430882.51618657465,433246.3116990123,435410.6167637775,437614.5920900858,439686.25727338676,442098.4101970696,445104.848357955,448809.9504942953,452166.72200171323,454879.37573723035,457189.7981751763,459967.73664105736,462703.59450510173,465245.44395520276,467154.38348865503,468963.2506510757,470207.5032267494,471580.77043783123,472544.6119302972,473860.7350857486,475013.8518771395,476482.8576000922,478267.31718413247,479856.8177506666,481627.36813366105,483604.8004075259
